2, via the mod parameter.
4, via a .. (dot dot) in the module_name parameter.
4, via a long string in the first argument to the SetFont method.
3," via unspecified """"user-supplied input"""" to (1) center.exe or (2) Index.exe."
4, via unspecified CsAgent service commands with certain opcodes
5, via unspecified CsAgent service commands that trigger a heap-based buffer overflow.
4, via CsAgent service commands with opcodes (1) 0x07
3, via unspecified vectors.
2, via the failed parameter.
4, via a URL in the SKIN_URL parameter.
0, via the cat_data[color] parameter to (1) preferences/inc/class.uicategories.inc.php and (2) admin/inc/class.uicategories.inc.php.
4, via a set of four different e-mail messages with a long boundary parameter in a certain malformed Content-Type header line
4, via a URL in the webmail2_inc_dir parameter.
4, via a URL in the DOC_ROOT parameter.  NOTE: this issue is disputed by CVE because a __FILE__ test protects offl_nflteam.php against direct requests.
4, via a URL in the file parameter.
2, via the gid parameter in a play_game action.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.
2, via the user_email parameter.
2, via the user_login parameter.
5, via a long ShortFormat property value.  NOTE: some of these details are obtained from third party information.  NOTE: the researcher claims that this is the same as CVE-2007-5108
0, via a full pathname in the argument to the SaveToFile method.  NOTE: some of these details are obtained from third party information.
4, via a string argument to the AddString method.
2, via the query string
2, via certain modified query parameters
5, via a URL in the pmp_rel_path parameter. NOTE: this issue is disputed by CVE because the applicable require_once is in a function that is not called on a direct request.
4, via a URL in the cfgPathInc parameter to (1) main_upl.php
0, by switching from byte to Unicode (UTF) characters in a regular expression.
2, via an invalid integer in the version parameter to the default URI under attach/Main/.
2, via the (1) group and (2) members parameters in (a) NewGroup.jsp; the (3) edittime parameter in (b) Edit.jsp; the (4) edittime
0, via the redirect parameter to wiki-3/Login.jsp and unspecified other components.
2, via the id parameter.
2, via the nota_id parameter.
1, via unspecified web script or HTML in an instant message
4, via (1) the l_username parameter to the default URI under admin/ or (2) the l_emoticonlist parameter to admin/emoticonlist.php.
4, via (1) an invalid lang parameter to admin/index.php or (2) a direct request to admin/trailer.php
0, via the catId parameter in a browse action.  NOTE: it was separately reported that ActiveKB 1.5 is also affected.
1," via unspecified vectors related to """"the handling of thread contexts."""""
4, via a certain PNG file with a large tEXt chunk that possibly triggers an integer overflow in PNG chunk size handling
4, via unspecified vectors.
4, via multi-frame interlaced GIF files in which later frames are smaller than the first.  NOTE: this issue is due to an incorrect patch for CVE-2007-5378.
4, via a URL in the view parameter.
4, via a URL in the phpbb_root_path parameter.
2, via the search parameter.
2, via the p parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.
1, by using the system32 directory to store a crafted (1) archive or (2) packed executable.  NOTE: in many environments
4, via a URL in the dedi_path parameter to (1) inc.generate_code.php
4, via a URL in the MODULEDIR parameter to (1) core/modules/my/my.module.php or (2) core/modules/xml/xml.module.php; the COREROOT parameter to (3) config.loader.php
4, via a URL in the path_to_root parameter to (1) access/logout.php or certain PHP scripts under (2) admin/
4, via a URL in the indir parameter.
4, via base64-encoded data in an admin cookie
4, via base64-encoded data in an admin cookie.
4, via unspecified vectors.
5, via a URL in the SRC_PATH parameter to phfito-post.
4, via a certain use of a JavaScript htmlFor attribute
4, via a URL in (1) the DIR_ROOT parameter to (a) global.php
2, via an item in a feed
4, via a URL in the rel parameter.  NOTE: this issue is disputed by CVE because the applicable include is in a function that is not called on a direct request.
4, via a URL in the phpbb_root_path parameter.  NOTE: this issue is disputed by CVE because the applicable include is in a function that is not called on a direct request.
4, via a URL in the MINGS_BASE parameter.  NOTE: this issue is disputed by CVE because MINGS_BASE is defined before use.
4, via a URL in the doc_root parameter to (1) inc/pagehead.inc.php or (2) inc/pageinit.inc.php.
4, via a URL in the nom_rep_systeme parameter.
4, via a URL in the root_path parameter to (1) modules/serveur_jeux.php or (2) conf/conf-php.php.  NOTE: vector 1 is disputed by CVE because the require_once is only reached when a certain constant has already been defined.
4, via a long font name in a .PMD file.
4, use ELOM as a spam proxy.
4, via unspecified vectors.
2, by causing unspecified connection errors
4, via a URL in the openid_root_path parameter.
4, via a .. (dot dot) in the do parameter.
5, via a URL in the BaseCfg[BaseDir] parameter.
2, via the (1) NA_DISPLAYNAME parameter in helpdesk/user/rf_create.jsp and the (2) username and (3) LDAPError parameters in index2.jsp.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.
2, via the caid parameter.
2, via the (1) ad
2, via the (1) Kategori parameter in satilik.asp and the (2) Emlak parameter in detay.asp.
2, via the ilan_id parameter.
2, via the (1) Email parameter
0, via format string specifiers in a directory name.
4, via a URL in the HTML_MENU_DirPath parameter to (1) config_HTML_MENU.php and (2) config_PHPLM.php in phpwcms_template/inc_script/frontend_render/navigation/.
2, via the sel parameter.
1, via unspecified vectors related to improper upload configuration settings in class/uploader.php and class/mimetypes.inc.php
4, via (1) the action parameter to php-bin/Webclient.php or (2) the Langue parameter to the default URI.
4, via a man-in-the-middle attack
4, via a man-in-the-middle attack
1, via unspecified vectors related to Reduce in Montgomery-based Pow methods.
4, via a symlink attack on a guilt.log.[PID] temporary file.
4, via shell metacharacters in a from address
0, via a long HTTP request to TCP port 6061.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.
4, via (1) parameters associated with saved settings
5, via (1) the PATH_INFO to the default URI associated with a directory
4, via a URL in the SCRIPT_DIR parameter to (1) gtk/main.inc.php or (2) cmdline.inc.php.  NOTE: vector 2 is disputed by CVE because it is contained in unaccessible code
4, via a URL in (1) the cfg_vcard_path parameter to src/vcard_inc.php or (2) the cfg_phpmailer_path parameter to src/email_inc.php.  NOTE: the ark_inc.php vector is already covered by CVE-2006-6086.
2, via the action parameter.
4, via a .. (dot dot) in the argument to the CreateNewFile method.
0, via the cid parameter and possibly other parameters.
4, via a URL in the form parameter.
5," via a """"Firefox ID="""" substring in a Referer HTTP header."
0, via the exif_prog parameter
4, via a negative maximum length value to the I_PEEK ioctl.
2, via an ACTION command without a parameter
3, via the (1) subject_t and (2) body_text parameters.  NOTE: vector 2 requires bypassing a client-side security mechanism that attempts to block XSS sequences.
4, via a request to wp-admin/options-general.php that submits parameter values to FeedBurner_FeedSmith_Plugin.php
5, by sending a modified MIME type.  NOTE: this can be exploited by unauthenticated attackers by leveraging CVE-2007-5230.
0, via the id parameter in a readmore action.
4, via a URL in the level parameter.
2, via the f_email parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.
2," via the """"MCR MCL SHOW CSMA-CD Port * All"""" command"
4," via an """"oversize"""" packet"
5, via (1) the showOption parameter to domain.asp
2, via the ImageName parameter in a GetImage action
0, via the ie parameter to the /search URI.
2, via long strings in the first and second arguments to the FtpDownloadFile method
5, via unspecified vectors.  NOTE: the original disclosure is likely erroneous.
3, via the (1) catid parameter to categorydetail.php and the (2) ddlCategory parameter to search.php.
