CVE-2018-6320, login.cgi in Pulse Secure Pulse Connect Secure (PCS) 8.1RX before 8.1R12 and 8.3RX before 8.3R2 and Pulse Policy Secure (PPS) 5.2RX before 5.2R9 and 5.4RX before 5.4R2 wherein an http(s) Host header received from the browser is trusted without validation.,,,,,
CVE-2018-6332, the Proxygen handling of invalid HTTP2 settings which can cause the server to spend disproportionate resources,,cause the server to spend disproportionate resources,,,A potential denial-of-service issue
CVE-2018-6336, osquery,,,,,
CVE-2018-6344, WhatsApp can be caused by a malformed RTP packet being sent after a call is established,,,,,heap corruption in WhatsApp can be caused by a malformed RTP packet being sent after a call is established. The
CVE-2018-6346, the Proxygen handling of invalid HTTP2 priority settings (specifically a circular dependency),,,,,A potential denial-of-service issue
CVE-2018-6347, the Proxygen handling of HTTP2 parsing of headers/trailers can lead to a denial-of-service attack,,lead to a denial-of-service attack,,,
CVE-2018-6350, WhatsApp due to incorrect parsing of RTP extension headers,,,,,An out-of-bounds read was possible
CVE-2018-6408, hy-cgi/user.cgi,,,,,
CVE-2018-6409, Appnitro MachForm before 4.2.3,,leads to a path traversal vulnerability,via the download.php q parameter.,,path traversal
CVE-2018-6410, Appnitro MachForm before 4.2.3,,,,,
CVE-2018-6411, Appnitro MachForm before 4.2.3,,,,,
CVE-2018-6433, the secryptocfg export command of Brocade Fabric OS versions before 8.2.1,,,,,
CVE-2018-6434, the web management interface of Brocade Fabric OS versions before 8.2.1,,,,,
CVE-2018-6435, the secryptocfg command of Brocade Fabric OS command line interface (CLI) versions before 8.2.1,,,,,A Vulnerability
CVE-2018-6436, the firmwaredownload command of Brocade Fabric OS command line interface (CLI) versions before 8.2.1,,,,,A Vulnerability
CVE-2018-6437, the help command of Brocade Fabric OS command line interface (CLI) versions before 8.2.1,,,,,A Vulnerability
CVE-2018-6438, the supportsave command of Brocade Fabric OS command line interface (CLI) versions before 8.2.1,,,,,A Vulnerability
CVE-2018-6439, the configdownload command of Brocade Fabric OS command line interface (CLI) versions before 8.2.1,,,,,A Vulnerability
CVE-2018-6440, the proxy service of Brocade Fabric OS versions before 8.2.1,,,,,
CVE-2018-6441, Secure Shell implementation of Brocade Fabric OS versions before 8.2.1,,,,,
CVE-2018-6442, the Brocade Webtools firmware update section of Brocade Fabric OS before 8.2.1,,,,,
CVE-2018-6443, Brocade Network Advisor Versions before 14.3.1 could allow an unauthenticated,,,,,
CVE-2018-6446, Brocade Network Advisor Version Before 14.3.1 could allow an unauthenticated,,,,,
CVE-2018-6447, HTTP Management Interface in Brocade Fabric OS versions before Brocade Fabric OS v9.0.0,,,,,Reflective XSS
CVE-2018-6480, CCN-lite 2,,,,,A type confusion issue was discovered
CVE-2018-6485, the implementation of the posix_memalign in memalign functions in the GNU C Library (aka glibc or libc6) 2.26 and earlier could cause these functions to,,cause these functions to return a pointer to a heap area that is too small,, return a pointer to a heap area that is too small,An integer overflow
CVE-2018-6500, ArcSight Management Center (ArcMC) in all versions prior to 2.81,,,,,potential Directory Traversal Security
CVE-2018-6502, ArcSight Management Center (ArcMC) in all versions prior to 2.81,,,,,potential Reflected Cross-Site Scripting (XSS) Security
CVE-2018-6503, ArcSight Management Center (ArcMC) in all versions prior to 2.81,,,,,potential Access Control
CVE-2018-6504, ArcSight Management Center (ArcMC) in all versions prior to 2.81,,,,,potential Cross-Site Request Forgery (CSRF)
CVE-2018-6505, ArcSight Management Center (ArcMC) in all versions prior to 2.81,,,,,potential Unauthenticated File Download
CVE-2018-6532, Icinga 2.x through 2.8.1,,,,,
CVE-2018-6533, Icinga 2.x through 2.8.1,,,,,
CVE-2018-6534, Icinga 2.x through 2.8.1,,,,,
CVE-2018-6535, Icinga 2.x through 2.8.1,,,,,
CVE-2018-6536, Icinga 2.x through 2.8.1,,,,,
CVE-2018-6548, libwebm through 2018-02-02,,,,,A use-after-free issue was discovered
CVE-2018-6598,tent to factory reset the device programmatically because of com.android.server.MasterClearReceiver,a that the user ,result in the loss of any data that the user has not backed up or synced externally,,,
CVE-2018-6612, the process_EXIF function of the exif.c file of jhead 3.00 raises a heap-based buffer over-read when processing a malicious JPEG file,,,,,An integer underflow bug
CVE-2018-6623, Hola 1.79.859,An unprivileged user ,,,,
CVE-2018-6638, Design Science MathType 6.9c,,,,,stack-based buffer overflow
CVE-2018-6639, Design Science MathType 6.9c,,,,,An out-of-bounds write (Remote Code Execution) issue was discovered
CVE-2018-6640, Design Science MathType 6.9c,,,,,Heap Overflow
CVE-2018-6641, Design Science MathType 6.9c,,,,,An Arbitrary Free (Remote Code Execution) issue was discovered
CVE-2018-6668, McAfee Application Control / Change Control 7.0.1 and before allows execution bypass,,,,,whitelist bypass
CVE-2018-6789, the base64d function in the SMTP listener in Exim before 4.90.1,,,,,
CVE-2018-6791, soliduiserver/deviceserviceaction.cpp in KDE Plasma Workspace before 5.12.0,,,,,
CVE-2018-6797, Perl 5.18 through 5.26,,cause a heap-based buffer overflow,,,crafted regular expression can cause a heap-based buffer overflow
CVE-2018-6798, Perl 5.22 through 5.26,,cause a heap-based buffer over-read and potentially information disclosure.,,,
CVE-2018-6885, MicroStrategy Web Services (the Microsoft Office plugin) before 10.4 Hotfix 7,,,,,
CVE-2018-6888, Typesetter 5.1,The User ,,,,
CVE-2018-6889, Typesetter 5.1,,,,,Host header injection
CVE-2018-6892, CloudMe before 1.11.0,,result in an attacker controlling the program's execution flow and allowing arbitrary code execution.,,,malicious payload causing a buffer overflow
CVE-2018-6909, the Green Electronics RainMachine Mini-8 (2nd Generation) and Touch HD 12 web application could be used by a remote attacker for clickjacking,a remote attacker ,,,,A missing X-Frame-Options header
CVE-2018-6940, the HTTPD component of NAT32 v2.2 Build 22284 devices that can be exploited for Remote Code Execution in conjunction with CSRF.,,,,,A /shell?cmd= XSS issue exists
CVE-2018-6941, the HTTPD component of NAT32 v2.2 Build 22284 devices that can be exploited for Remote Code Execution in conjunction with XSS.,,,,,A /shell?cmd= CSRF issue exists
CVE-2018-6942, FreeType 2 through 2.9,,lead to DoS,via a crafted font file.,,
CVE-2018-6951, GNU patch through 2.7.6,,,,,
CVE-2018-6952, the another_hunk function in pch.c in GNU patch through 2.7.6.,,,,,A double free exists
CVE-2018-7047, the MBeans Server in Wowza Streaming Engine before 4.7.1,,,,,
CVE-2018-7048, Wowza Streaming Engine before 4.7.1,,,,,
CVE-2018-7049, Wowza Streaming Engine before 4.7.1,,,,,Streaming Engine before 4.7.1. There is an XSS
CVE-2018-7050, Irssi before 1.0.7 and 1.1.x before 1.1.1,,,,,
CVE-2018-7051, Irssi before 1.0.7 and 1.1.x before 1.1.1,,result in out-of-bounds access when printing theme strings.,,,
CVE-2018-7052, Irssi before 1.0.7 and 1.1.x before 1.1.1,,,,,
CVE-2018-7053, Irssi before 1.0.7 and 1.1.x before 1.1.1,,,,,
CVE-2018-7054, Irssi before 1.0.7 and 1.1.x before 1.1.1,,,,,
CVE-2018-7064, an unauthenticated Aruba Instant web interface,An attacker ,,,,reflected cross-site scripting (XSS)
CVE-2018-7065,jection vulnerability in Aruba ClearPass Policy Manager can lead to privilege escalation***All versions of ClearPass,,lead to privilege escalation,,,ClearPass Policy Manager can lead to privilege escalation. All versions of ClearPass are affected by multiple authenticated SQL injection
CVE-2018-7072, HPE Moonshot Provisioning Manager prior to v1.24.,,,,,remote bypass of security restrictions
CVE-2018-7073, HPE Moonshot Provisioning Manager prior to v1.24.,,,,,local arbitrary file modification
CVE-2018-7074, HPE Intelligent Management Center (iMC) PLAT 7.3 E0506P07,,,,,remote code execution
CVE-2018-7075, HPE Intelligent Management Center (iMC) PLAT version v7.3 (E0506),,,,,remote cross-site scripting (XSS)
CVE-2018-7076, HPE Intelligent Management Center (iMC) prior to iMC PLAT 7.3 E0605P04.,,,,,remote code execution
CVE-2018-7077, HPE XP P9000 Command View Advanced Edition (CVAE) Device Manager (DevMgr 8.5.0-00 and prior to 8.6.0-00),,,,,security
CVE-2018-7078, HPE Integrated Lights-Out 4 (iLO 4) earlier than version v2.60 and HPE Integrated Lights-Out 5 (iLO 5) earlier than version v1.30.,,,,,A remote code execution was identified
CVE-2018-7080, the firmware of embedded BLE radios that are part of some Aruba Access points,a Access points. An attacker ,exploit the vulnerability could install new,,,vulnerability exists in the firmware of embedded BLE radios that are part of some Aruba Access points. An attacker who is able to exploit the
CVE-2018-7081, network-listening components in some versions of ArubaOS,An attacker ,lead to complete system compromise,,,remote code execution
CVE-2018-7082,jection vulnerability is present in Aruba Instant that permits an authenticated administrative user to execute arbitrary commands on the underlying operating system,,,,,command injection
CVE-2018-7084,jection vulnerability is present that permits an unauthenticated user with access to the Aruba Instant web interface to execute arbitrary system commands within the underlying operating system,An attacker ,,,,command injection
CVE-2018-7093, HPE Integrated Lights-Out 3 prior to v1.90,,,,,security
CVE-2018-7094, 3PAR Service Processor (SP) prior to SP-5.0.0.0-22913(GA),,,,,security
CVE-2018-7095, 3PAR Service Processor (SP) prior to SP-4.4.0.GA-110(MU7),,,,,security
CVE-2018-7096, 3PAR Service Processor (SP) prior to SP-4.4.0.GA-110(MU7),,,,,security
CVE-2018-7097, 3PAR Service Processor (SP) prior to SP-4.4.0.GA-110(MU7),,,,,security
CVE-2018-7098, 3PAR Service Processor (SP) prior to SP-4.4.0.GA-110(MU7),,,,,security
CVE-2018-7099, 3PAR Service Processor (SP) prior to SP-4.4.0.GA-110(MU7),,,,,security
CVE-2018-7100, HPE OfficeConnect 1810 Switch Series (HP 1810-24G - P.2.22 and previous versions,,,,,potential security
CVE-2018-7101, HPE Integrated Lights Out 4 prior to v2.60 and iLO 5 for Gen 10 servers prior to v1.30.,,,,,potential remote denial of service security
CVE-2018-7102, HPE Intelligent Management Center (iMC) PLAT E0506P09,,,,,security
CVE-2018-7103, HPE Intelligent Management Center (iMC) Wireless Services Manager Software earlier than version IMC WSM 7.3 E0506P02.,,,,,Remote Code Execution
CVE-2018-7104, HPE Intelligent Management Center (iMC) Wireless Services Manager Software earlier than version IMC WSM 7.3 E0506P02.,,,,,Remote Code Execution
CVE-2018-7105, HPE Integrated Lights-Out 5 (iLO 5) for HPE Gen10 Servers prior to v1.35,,,,,security
CVE-2018-7107, HPE Device Entitlement Gateway (DEG) v3.2.4,,,,,potential security
CVE-2018-7110,formation vulnerability was identified in HPE Service Governance Framework (SGF) version 4.2,,,,,remote unauthorized disclosure of information
CVE-2018-7111, HPE UIoT versions 1.5,,,,,remote unauthorized access
CVE-2018-7113, HPE Integrated Lights-Out 5 (iLO 5) prior to v1.37 could be locally exploited to bypass the security restrictions for firmware updates.,,,,,security
CVE-2018-7117, HPE iLO 5 Web User Interface vulnerability was identified in HPE Integrated Lights-Out 5 (iLO 5) for Gen10 ProLiant Servers earlier than version v1.40.,,,,,remote Cross-Site Scripting in HPE iLO 5 Web User Interface
CVE-2018-7118, HPE Service Pack for ProLiant (SPP) Bundled Software earlier than version 2018.09.0.,,,,,local access restriction bypass
CVE-2018-7119, HPE NonStop Safeguard earlier than version SPR T9750L01^AIC or T9750H05^AIH,,,,,Local Disclosure of Sensitive Information
CVE-2018-7120, the HPE Virtual Connect SE 16Gb Fibre Channel Module for HPE Synergy running firmware 5.00.50,,,,,security
CVE-2018-7121, HPE Intelligent Management Center (IMC) PLAT earlier than version 7.3 E0506P09.,,,,,remote code execution
CVE-2018-7122,formation vulnerability was identified in HPE Intelligent Management Center (IMC) PLAT earlier than version 7.3 E0506P09.,,,,,remote disclosure of information
CVE-2018-7123, HPE Intelligent Management Center (IMC) PLAT earlier than version 7.3 E0506P09.,,,,,remote denial of service
CVE-2018-7124, HPE Intelligent Management Center (IMC) PLAT earlier than version 7.3 E0506P09.,,,,,remote code execution
CVE-2018-7125, HPE Intelligent Management Center (IMC) PLAT earlier than version 7.3 E0506P09.,,,,,remote code execution
CVE-2018-7202, ProjectSend before r1053,,,,,
CVE-2018-7206, Project Jupyter JupyterHub OAuthenticator 0.6.x before 0.6.2 and 0.7.x before 0.7.3,,,,,
CVE-2018-7211, iDashboards 9.6b***The SSO implementation,,,,,
CVE-2018-7212, rack-protection/lib/rack/protection/path_traversal.rb in Sinatra 2.x before 2.0.1 on Windows,,,,,
CVE-2018-7225, LibVNCServer through 0.9.11,,,,,
CVE-2018-7226, vcSetXCutTextProc() in VNConsole.c in LinuxVNC and VNCommand from the LibVNC/vncterm distribution through 0.9.10,,cause integer overflow or possibly have unspecified other impact,via a specially crafted VNC packet.,,
CVE-2018-7228, Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow an unauthenticated,,,,,
CVE-2018-7229, Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow an unauthenticated,,,,,
CVE-2018-7230, the import.cgi of the web interface component of the Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67.,,,,,XML external entity (XXE)
CVE-2018-7236, Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could enable SSH service due to lack of authentication for /login/bin/set_param could enable SSH service.,,,,,
CVE-2018-7238, the web-based GUI of Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow an unauthenticated,,,,,buffer overflow
CVE-2018-7247, pixHtmlViewer in prog/htmlviewer.c in Leptonica before 1.75.3,,,,,before 1.75.3. Unsanitized input (rootname) can overflow
CVE-2018-7248, Zoho ManageEngine ServiceDesk Plus 9.3 Build 9317,Unauthenticated users ,validate domain user accounts by sending a request containing the username to an API endpoint,by sending a request containing the username to an API endpoint. The endpoint will return the user's logon domain if the accounts exists,,
CVE-2018-7249, secdrv.sys as shipped in Microsoft Windows Vista,,,,,
CVE-2018-7250, secdrv.sys as shipped in Microsoft Windows Vista,,,,,
CVE-2018-7251, config/error.php in Anchor 0.12.3,,,,,
CVE-2018-7271, MetInfo 6.0.0,,,,,
CVE-2018-7276,formation via a /DbXmlInfo.xml request,,,,,
CVE-2018-7277, the web server,,,,,
CVE-2018-7278, the web server,,,,,
CVE-2018-7279, AlienVault USM and OSSIM before 5.5.1.,,,,,A remote code execution issue was discovered
CVE-2018-7284, Asterisk through 13.19.1,,,,,Buffer Overflow
CVE-2018-7285, Asterisk 15.x through 15.2.1,,result in a codec using a different payload number,,,A NULL pointer access issue was discovered
CVE-2018-7286, Asterisk through 13.19.1,,,,,
CVE-2018-7287, res_http_websocket.c in Asterisk 15.x through 15.2.1,,,,,
CVE-2018-7289, armadito-windows-driver/src/communication.c in Armadito 0.12.7.2,,,,,
CVE-2018-7408," an npm 5.7.0 2018-02-21 pre-release (marked as """"next: 5.7.0"""" and therefore",,,," automatically installed by an """"npm upgrade -g npm"""" command",
